Job Title,Company Name,Date,Job Link
Vice President of Campus Dining & Hospitality - Senior Living,NEXDINE Hospitality,3/10/23,https://www.linkedin.com/jobs/view/vice-president-of-campus-dining-hospitality-senior-living-at-nexdine-hospitality-3554307874?refId=fprguZJbBECXGDXhHeJlAA%3D%3D&trackingId=%2B9s5bzr5mTN2NIR8YZX0JA%3D%3D&position=7&pageNum=3&trk=public_jobs_jserp-result_search-card
General Resume Submission,Town School for Boys,4/4/23,https://www.linkedin.com/jobs/view/general-resume-submission-at-town-school-for-boys-3554318146?refId=fprguZJbBECXGDXhHeJlAA%3D%3D&trackingId=MCra2ZtgW1ceweC0dOx67g%3D%3D&position=8&pageNum=3&trk=public_jobs_jserp-result_search-card
General Manager - Various Locations,"Petroleum Marketing Group, Inc.",4/5/23,https://www.linkedin.com/jobs/view/general-manager-various-locations-at-petroleum-marketing-group-inc-3555265481?refId=fprguZJbBECXGDXhHeJlAA%3D%3D&trackingId=IZAPlQjWIathYltIsmsV2A%3D%3D&position=9&pageNum=3&trk=public_jobs_jserp-result_search-card
Global Vice President of Supply Chain Planning- Hybrid,Value Driven Solutions,4/3/23,https://www.linkedin.com/jobs/view/global-vice-president-of-supply-chain-planning-hybrid-at-value-driven-solutions-3555922848?refId=fprguZJbBECXGDXhHeJlAA%3D%3D&trackingId=RgJTtPyztKlXrLxnMZB52Q%3D%3D&position=10&pageNum=3&trk=public_jobs_jserp-result_search-card
VP of Human Resources,Learning Without Tears,3/10/23,https://www.linkedin.com/jobs/view/vp-of-human-resources-at-learning-without-tears-3553072905?refId=fprguZJbBECXGDXhHeJlAA%3D%3D&trackingId=X%2FPg5JKqlDowCjKxw%2FWm5w%3D%3D&position=11&pageNum=3&trk=public_jobs_jserp-result_search-card
Chief Executive Officer,Appalachian Regional Healthcare (ARH),4/6/23,https://www.linkedin.com/jobs/view/chief-executive-officer-at-appalachian-regional-healthcare-arh-3559049478?refId=fprguZJbBECXGDXhHeJlAA%3D%3D&trackingId=%2BXede44vwfh6aMjY0TZv4w%3D%3D&position=12&pageNum=3&trk=public_jobs_jserp-result_search-card
"VP, Financial Planning & Analysis",VIPcare,3/31/23,https://www.linkedin.com/jobs/view/vp-financial-planning-analysis-at-vipcare-3550470351?refId=fprguZJbBECXGDXhHeJlAA%3D%3D&trackingId=U6qxUgOkQ4EEZ6ZoDNRdQQ%3D%3D&position=13&pageNum=3&trk=public_jobs_jserp-result_search-card
VP of Sustainability & Impact,Credo,4/5/23,https://www.linkedin.com/jobs/view/vp-of-sustainability-impact-at-credo-3555288691?refId=fprguZJbBECXGDXhHeJlAA%3D%3D&trackingId=o5ITtqIhL%2FrbxcG9YHeCJQ%3D%3D&position=14&pageNum=3&trk=public_jobs_jserp-result_search-card
"General Application (MS, Saltillo)","Five Star Food Service, Inc.",3/10/23,https://www.linkedin.com/jobs/view/general-application-ms-saltillo-at-five-star-food-service-inc-3556532562?refId=fprguZJbBECXGDXhHeJlAA%3D%3D&trackingId=5zyUifTigXxEavZhbG%2BrGA%3D%3D&position=15&pageNum=3&trk=public_jobs_jserp-result_search-card
VP of Operations,Cat-i Glass Manufacturing,3/31/23,https://www.linkedin.com/jobs/view/vp-of-operations-at-cat-i-glass-manufacturing-3550991919?refId=fprguZJbBECXGDXhHeJlAA%3D%3D&trackingId=s8ri8wvajToPJooRFQ%2BRaw%3D%3D&position=16&pageNum=3&trk=public_jobs_jserp-result_search-card
Chief Operating Officer (COO),Goodville Mutual Casualty Company,4/5/23,https://www.linkedin.com/jobs/view/chief-operating-officer-coo-at-goodville-mutual-casualty-company-3558662451?refId=fprguZJbBECXGDXhHeJlAA%3D%3D&trackingId=MwGTYhLv094c2bgv57UW2g%3D%3D&position=17&pageNum=3&trk=public_jobs_jserp-result_search-card
Managing Director,HR Solutions Group / HR Solutions of USA,3/10/23,https://www.linkedin.com/jobs/view/managing-director-at-hr-solutions-group-hr-solutions-of-usa-3556949078?refId=fprguZJbBECXGDXhHeJlAA%3D%3D&trackingId=IdaOYI976aF1KNPHwQu8bg%3D%3D&position=18&pageNum=3&trk=public_jobs_jserp-result_search-card
Head of Growth,Cyberjin,3/31/23,https://www.linkedin.com/jobs/view/head-of-growth-at-cyberjin-3551270151?refId=fprguZJbBECXGDXhHeJlAA%3D%3D&trackingId=zwWH9FH7IkmZYZvv87zZbw%3D%3D&position=19&pageNum=3&trk=public_jobs_jserp-result_search-card
Chief Financial Officer - Construction,"OWEN ELECTRIC COMPANY, INC.",4/1/23,https://www.linkedin.com/jobs/view/chief-financial-officer-construction-at-owen-electric-company-inc-3552729117?refId=fprguZJbBECXGDXhHeJlAA%3D%3D&trackingId=p12iVDXgRHf2dyCo4NhtGQ%3D%3D&position=20&pageNum=3&trk=public_jobs_jserp-result_search-card
Chief People Officer,Canopy Service Partners,4/4/23,https://www.linkedin.com/jobs/view/chief-people-officer-at-canopy-service-partners-3554387690?refId=fprguZJbBECXGDXhHeJlAA%3D%3D&trackingId=Jdjbwe4p94qO4GP2M3GQ6w%3D%3D&position=21&pageNum=3&trk=public_jobs_jserp-result_search-card
General Warehouse,Copper State Bolt & Nut Company,4/5/23,https://www.linkedin.com/jobs/view/general-warehouse-at-copper-state-bolt-nut-company-3558504405?refId=fprguZJbBECXGDXhHeJlAA%3D%3D&trackingId=ER18TOH8hpziluCs5dn9ZQ%3D%3D&position=22&pageNum=3&trk=public_jobs_jserp-result_search-card
Chief Operating Officer (COO),Goodville Mutual Casualty Company,4/5/23,https://www.linkedin.com/jobs/view/chief-operating-officer-coo-at-goodville-mutual-casualty-company-3558663396?refId=fprguZJbBECXGDXhHeJlAA%3D%3D&trackingId=SmGi0jS4yelNGpURU4wLug%3D%3D&position=23&pageNum=3&trk=public_jobs_jserp-result_search-card
Chief Financial Officer - DIRECT HIRE,Biogensys,4/5/23,https://www.linkedin.com/jobs/view/chief-financial-officer-direct-hire-at-biogensys-3555233582?refId=fprguZJbBECXGDXhHeJlAA%3D%3D&trackingId=yzKwUfoRWp7mHx%2BmiRs89Q%3D%3D&position=24&pageNum=3&trk=public_jobs_jserp-result_search-card
VP of Infrastructure,ProFocus Technology,4/1/23,https://www.linkedin.com/jobs/view/vp-of-infrastructure-at-profocus-technology-3551357465?refId=fprguZJbBECXGDXhHeJlAA%3D%3D&trackingId=gu4jHMQVeZ%2FrKeNjnl2rfg%3D%3D&position=25&pageNum=3&trk=public_jobs_jserp-result_search-card
